,CustomerID,Price,Product_Bag,Product_Baseball_Kit,Product_Basket_Ball,Product_Bed,Product_Bench,Product_Cabinet,Product_Camping_Net,Product_Chair,Product_Computer,Product_Cooler,Product_Couch,Product_Cricket_Bat,Product_Cricket_Kit,Product_Cupboard,Product_Desk,Product_Football,Product_Fridge,Product_Half_Pant,Product_Heater,Product_Hockey_Kit,Product_Hoodie,Product_Javeline,Product_Joggers,Product_Laptop,Product_Medical_Kit,Product_Pant,Product_Rope,Product_Season_Ball,Product_Shelve,Product_Shirt,Product_Shoes,Product_Sleeping_Bag,Product_Slippers,Product_Smartphone,Product_Soffa,Product_Speaker,Product_Stand,Product_Stick,Product_Stove,Product_Suit,Product_TShirt,Product_TT_Kit,Product_TV,Product_Table,Product_Tablet,Product_Tennis_Ball,Product_Tools_Kit,Color_c,Color_g,Color_p,Color_r,Color_w,Color_y,Size_M,Size_S,Size_XL,Size_XXL,Cluster
104,105,4924.09,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,2,0,0,1,1,0,0,0,1,1,2,0,0,2,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,3,2,3,3,5,3,5,4,4,2,4
105,106,7613.915,3,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,1,0,1,3,0,0,0,0,1,2,4,1,1,0,0,0,0,2,2,4,4,7,6,4,5,3,10,7,1
106,107,5425.9,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,1,2,4,4,0,3,4,5,2,4,3,4
107,108,6112.974999999999,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,2,1,2,1,2,2,1,2,4
108,109,6549.45,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,3,4,1,1,5,0,4,2,2,4,4
109,110,4722.22,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,3,0,2,0,2,2,4
110,111,4649.895,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,2,2,2,2,3,3,3,4
111,112,7579.01,1,1,1,0,0,1,6,0,0,2,0,0,0,2,0,2,1,0,0,2,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,1,4,1,3,6,6,7,7,2,12,9,1
112,113,3767.495,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,5,2,2,1,5,0,5,0
113,114,2705.645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,4,4,1,4,2,3,5,4,5,0
114,115,4206.45,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,3,1,1,3,0,1,2,1,3,0
115,116,3428.655,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,4,1,2,3,3,4,5,1,3,5,0
116,117,16682.415,1,1,2,2,0,0,1,0,3,2,1,2,0,0,0,0,1,0,1,0,0,0,2,0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,4,4,4,8,6,2,10,6,5,7,2
117,118,6319.835,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,3,2,4,4,1,2,4,3,4,4
118,119,6298.245,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,1,2,0,2,0,0,0,2,0,0,1,0,0,1,0,1,0,1,0,3,2,1,3,2,6,7,3,2,2,4
119,120,9984.785,0,1,1,0,0,0,1,0,0,2,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,2,0,0,2,0,0,2,2,0,0,0,0,1,2,1,1,0,1,1,0,1,4,6,3,5,2,5,7,5,8,6,3
120,121,5407.97,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,1,3,2,2,2,2,2,2,2,5,3,4
121,122,2458.9049999999997,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,2,4,1,1,5,6,2,0
122,123,9040.53,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,2,2,2,2,4,3,2,4,4,2,1
123,124,3333.025,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,1,2,2,2,2,2,0
124,125,10195.78,3,0,1,0,0,0,3,0,0,2,0,0,3,0,1,0,0,2,2,1,1,2,0,0,2,0,2,1,1,0,0,1,0,2,0,0,0,2,2,0,0,0,0,1,0,1,4,7,9,2,6,5,6,9,14,7,5,3
125,126,13801.365,2,2,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,2,0,1,0,0,2,1,0,0,0,0,1,1,1,0,0,1,0,2,1,1,7,5,2,2,4,4,7,3,6,7,2
126,127,8224.205,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,4,2,4,2,3,3,1,0,2,4,7,1
127,128,4423.465,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,1,0,2,3,2,2,1,3,4,2,4
128,129,5242.095,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,2,2,4,2,3,0,6,2,0,4,4
129,130,7140.655,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,1,0,1,2,1,0,0,2,0,0,1,0,0,0,0,0,1,2,3,2,2,5,2,5,8,2,2,1
130,131,10272.925,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,0,1,2,1,0,0,1,3,1,0,0,1,3,2,2,0,1,0,0,2,2,0,1,1,1,1,1,0,3,2,9,6,7,3,7,5,7,11,6,3
131,132,13968.6,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,3,0,2,1,1,2,2,1,0,0,3,0,0,1,0,1,1,0,0,1,1,1,3,0,1,0,1,4,6,4,5,6,3,11,6,8,4,2
132,133,11775.27,0,0,0,0,2,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,4,1,0,1,1,1,1,0,3,0,1,0,1,1,0,1,2,0,0,0,3,3,10,1,4,7,5,4,7,9,5,11,3
133,134,3452.29,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,1,2,1,0,3,3,0,2,2,2,3,0
134,135,8329.97,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,2,0,0,0,0,1,0,1,1,1,1,0,0,1,2,2,0,0,0,0,2,2,1,4,0,2,0,0,1,2,6,4,7,1,7,3,6,8,7,4,1
135,136,14132.0,2,2,0,0,0,0,0,0,2,1,0,0,1,0,0,2,0,0,1,1,2,0,0,2,1,0,3,0,0,0,3,1,2,1,0,0,0,1,0,4,0,0,0,1,1,1,3,9,6,8,4,6,4,4,9,12,8,2
136,137,10611.880000000001,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,1,0,1,0,0,1,0,3,3,1,4,7,6,1,5,2,6,5,3
137,138,9557.57,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,2,5,3,0,0,1,1,1,2,0,4,1,1,0,0,2,0,1,9,4,8,6,6,5,6,7,7,10,3
138,139,6950.87,1,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,4,2,3,0,3,5,4,4,2,1
139,140,4656.325,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,1,0,4,1,1,5,1,4
140,141,14047.005,1,0,0,1,1,0,3,0,2,1,0,0,1,0,0,0,0,2,1,1,2,0,0,1,0,1,2,2,1,2,0,0,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,4,4,6,4,6,5,9,3,4,11,2
141,142,11961.845,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,2,2,0,0,0,1,2,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,2,2,0,0,0,0,1,2,6,3,4,7,1,5,9,7,3,3
142,143,11991.88,2,1,1,1,0,2,2,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,2,0,0,2,0,1,0,2,0,0,1,1,0,1,0,2,1,2,0,0,1,1,2,4,4,5,6,11,4,8,10,6,8,3
143,144,2475.115,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,5,1,1,0,3,0
144,145,3991.89,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,4,0,3,2,1,3,0
145,146,7573.945000000001,0,0,1,2,0,0,3,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,2,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,2,2,0,4,5,4,2,5,8,1
146,147,1335.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,1,2,0,4,0,0,0,0
147,148,3941.3250000000003,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,2,1,0,1,0,0,0,1,0,0,1,0,0,1,1,3,3,1,5,0,2,5,4,5,1,0
148,149,5903.349999999999,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,0,0,0,1,0,0,3,4,3,1,1,3,3,5,4,3,4
149,150,12632.535,0,2,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,2,0,1,0,0,1,1,0,2,0,0,0,3,2,0,1,0,1,3,0,1,2,1,0,0,0,0,3,0,3,6,7,5,3,9,4,5,3
150,151,2400.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1,1,1,0,1,0,3,2,2,2,0,1,4,0,3,1,0
151,152,4940.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,4,3,2,2,2,1,4,2,4,4
152,153,7114.585,0,0,1,0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,2,0,1,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,4,3,4,0,2,3,5,4,3,4,1
153,154,5742.705,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,4,2,2,4,2,1,4,6,4
154,155,5297.3949999999995,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,1,2,3,1,2,5,2,4
155,156,13900.955,1,0,0,1,0,0,1,0,2,0,1,0,1,2,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,2,0,3,3,0,3,0,0,0,2,0,0,3,8,2,4,5,3,7,6,4,5,2
156,157,3777.83,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,2,2,3,1,0,5,5,1,1,0
157,158,7796.795,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,3,4,3,1,3,1,4,2,1,5,1
158,159,2695.4750000000004,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,5,3,3,4,2,2,0
159,160,9317.72,1,1,0,0,0,1,1,1,0,1,0,2,2,0,0,1,0,0,0,0,0,2,0,3,4,0,2,0,0,0,0,2,1,0,0,0,0,1,2,1,1,1,1,0,0,0,2,2,8,6,4,4,8,7,9,6,7,1
160,161,11784.705,3,0,1,0,0,1,1,0,2,1,0,0,1,0,0,1,0,1,1,1,2,1,2,2,0,1,0,0,0,1,1,0,3,0,0,0,1,1,2,2,0,0,0,0,0,2,2,2,8,6,8,4,3,6,8,9,8,3
161,162,3661.08,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,3,1,2,1,2,6,5,2,4,3,0
162,163,5737.175,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,4,1,2,1,3,3,2,1,4
163,164,6749.875,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,4,0,1,0,0,0,2,3,2,3,4,5,2,6,4,5,4
164,165,3011.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,0,3,2,0,4,0,0
165,166,9709.82,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,1,0,5,2,4,6,1,3,5,4,6,2,3
166,167,1636.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,2,0,2,3,2,0
167,168,9196.965,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,2,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,2,1,5,8,3,6,3,1,8,7,9,1
168,169,4378.665,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,2,0,0,0,1,0,2,2,0,0,1,0,2,0,5,3,2,3,3,3,4,6,3,4,4
169,170,5538.54,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,2,4,3,4,2,4,3,2,4,4
170,171,7297.54,4,0,2,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,1,2,6,4,4,3,2,7,4,5,4,1
171,172,5373.255,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,0,1,1,0,1,2,4,3,3,1,1,5,3,9,3,3,4
172,173,6228.305,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,1,0,0,2,1,2,3,4,2,3,3,2,3,4
173,174,5463.05,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,2,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,10,1,1,2,5,5,4,5,4
174,175,14046.289999999999,0,0,1,0,1,2,2,2,1,0,0,0,0,0,0,0,2,1,0,1,2,1,0,1,3,0,1,0,0,2,0,0,0,0,0,1,0,4,1,0,0,1,2,0,1,2,2,3,8,5,5,2,10,13,6,5,7,2
175,176,8827.46,1,0,0,0,1,0,1,0,0,1,1,0,3,1,0,0,1,0,0,1,2,0,1,0,3,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3,4,5,3,5,2,5,3,6,4,1
176,177,6820.51,1,1,2,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,2,5,4,4,2,6,6,5,2,1
177,178,4703.85,2,0,0,0,0,0,1,0,0,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,3,3,4,0,3,2,6,4,4,3,4
178,179,15978.345,1,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,2,0,1,1,0,1,2,0,4,1,0,0,1,1,0,1,0,0,0,1,3,1,0,1,0,2,0,0,0,1,5,3,9,4,6,4,9,12,5,4,2
179,180,1491.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,1,0,2,2,3,1,0,4,0
180,181,2456.02,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,1,5,2,1,0,0
181,182,7978.865,0,3,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,2,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,6,2,6,5,4,1,8,8,3,5,1
182,183,8397.79,1,0,1,0,0,0,0,1,1,1,0,0,0,0,2,1,1,2,2,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,2,5,4,2,1,5,6,4,7,0,9,1
183,184,7786.63,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,3,2,0,1,0,1,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4,4,4,2,2,5,7,2,1,7,1
184,185,5587.28,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,2,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,4,1,1,1,0,0,1,0,1,4,4,2,1,3,3,4,4,7,3,4
185,186,6700.5199999999995,0,0,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,3,0,0,1,0,2,0,3,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,4,1,4,1,2,5,5,3,7,5,4
186,187,9883.44,2,0,0,1,1,0,1,0,1,0,0,0,1,2,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,1,2,2,2,4,2,4,2,6,6,6,8,4,3
187,188,5070.945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,1,2,0,0,1,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,6,1,4,4,2,0,5,3,4,5,4
188,189,13405.32,2,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,4,2,2,1,1,5,4,3,3,3,2
189,190,1719.955,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,3,2,2,3,0,2,4,0
190,191,3150.685,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,3,1,2,1,4,2,3,4,3,5,0
191,192,6880.47,1,0,1,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,1,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,1,2,2,0,0,6,7,2,3,3,5,6,1
192,193,2318.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,1,3,3,2,3,0,2,1,3,6,0
193,194,7311.94,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2,1,2,3,4,0,3,3,2,5,1
194,195,7729.795,1,1,0,0,0,2,2,0,0,1,0,0,1,1,0,0,0,1,2,0,2,0,2,0,1,0,2,0,0,0,1,0,3,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,3,4,6,5,4,5,4,8,7,1
195,196,8056.495,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,3,0,0,0,1,1,0,1,1,1,0,0,0,2,0,1,0,0,1,1,0,2,4,4,2,5,2,2,3,3,3,8,1
196,197,4948.365,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,5,2,4,1,0,1,2,4,5,0,4
197,198,10381.6,1,1,2,1,1,0,1,0,0,2,0,0,0,0,1,0,0,2,2,2,1,0,1,0,3,3,1,1,0,1,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,9,2,6,7,3,3,7,2,8,10,3
198,199,3962.6150000000002,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,2,1,2,2,2,0,3,4,3,3,0
199,200,11347.705,3,0,0,0,0,1,1,0,1,0,2,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,3,0,1,1,0,0,1,0,0,1,1,1,0,2,0,3,0,1,1,3,4,4,8,5,3,7,9,5,7,3
200,201,11886.83,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,3,3,0,2,0,1,0,1,2,0,0,2,1,1,0,1,1,0,1,1,1,2,1,1,0,0,0,1,7,6,4,5,7,2,5,6,12,6,3
201,202,3164.54,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,2,2,2,0
202,203,2328.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,4,1,2,1,0,3,0
203,204,3639.065,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,3,4,2,1,1,4,2,4,3,1,0
204,205,7154.51,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,5,3,3,1,8,1,2,3,1
205,206,9439.92,2,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,1,1,2,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,5,1,3,2,5,4,6,3,4,3,1
206,207,6505.325,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,2,1,4,1,1,1,3,3,4,1,4
207,208,5496.74,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,1,1,0,4,3,2,1,3,4
208,209,4305.86,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,3,4,3,3,2,0
209,210,3226.355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,1,0,2,1,0,4,3,0
210,211,12091.515,0,0,1,0,1,0,0,0,1,0,0,0,2,1,3,0,0,0,1,0,2,0,0,1,1,1,1,1,0,1,2,0,3,0,0,0,1,2,0,0,2,3,0,0,1,1,2,4,4,9,1,9,4,3,7,11,7,3
